coef_dist,coef_dist_se,hrr,eta,converged,log_like,coef_m,coef_m_se,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi,rho,tot_spec,tot_pcp
-.09001688,.00364513,352,5,1,-12581.89,.47675302,.4393171,6144,515,312,11.0887,20.88336,.4786845,2.450008,.2230827,.1404622,.8910679,158,437
-.07400538,0,354,1,1,-384.9774,.84485153,0,363,64,73,7.272727,13.84254,.3495146,1.651934,.1137673,.0661157,.8920887,40,47
-.0737852,0,354,5,1,-385.2236,1.3089656,0,363,64,73,7.272727,13.84254,.3495146,1.651934,.1137673,.0661157,.8920887,40,47
-.1290637,.0058362,355,1,1,-9480.748,0,0,4330,458,239,11.02125,28.29867,.4021739,2.41595,.1639614,.012933,.8853014,135,406
-.12906022,.0058356,355,5,1,-9480.774,3.272e-24,2.97e-21,4330,458,239,11.02125,28.29867,.4021739,2.41595,.1639614,.012933,.8853014,135,406
-.11418173,.00234778,356,1,1,-44997.44,.19836244,.1227083,16349,1379,608,11.8176,34.07463,.372797,2.220078,.1294995,.014007,.8956172,268,1208
-.11418928,.00234672,356,5,1,-44997.27,.49221364,.2989398,16349,1379,608,11.8176,34.07463,.372797,2.220078,.1294995,.014007,.8956172,268,1208
-.09631034,.00354134,357,1,1,-10731.42,.17793583,.2470131,5771,568,419,9.17432,15.57666,.3895617,1.848991,.0469878,.1152313,.8911334,154,441
-.09632042,.0035406,357,5,1,-10731.52,.35844446,.5941663,5771,568,419,9.17432,15.57666,.3895617,1.848991,.0469878,.1152313,.8911334,154,441
-.09284468,.00478937,358,1,1,-8732.542,.54088853,.3163033,4178,396,242,10.13427,33.17727,.3861691,2.101972,.2482203,.0330302,.9075301,135,352
-.09286804,.00478581,358,5,1,-8734.544,.50814265,.7165344,4178,396,242,10.13427,33.17727,.3861691,2.101972,.2482203,.0330302,.9075301,135,352
-.06987366,.00664281,359,1,1,-1663.331,.07320167,.4860369,1116,154,118,7.058244,24.71903,.5682657,2.340827,.3104004,.5403226,.8918377,44,125
-.06986741,.00663886,359,5,1,-1663.345,.01215083,.8815497,1116,154,118,7.058244,24.71903,.5682657,2.340827,.3104004,.5403226,.8918377,44,125
-.0957964,.00565076,360,1,1,-4101.613,.16068275,.3269734,2486,258,225,9.291231,34.18178,.5018909,2.844166,.2835625,.033387,.8885651,58,186
-.09579761,.00565078,360,5,1,-4101.685,.25241126,.6319849,2486,258,225,9.291231,34.18178,.5018909,2.844166,.2835625,.033387,.8885651,58,186
-.06056117,.01424046,362,1,1,-2262.627,1.2658393,.4523059,1805,172,140,10.25042,28.56232,.327572,2.360491,.1842629,.1357341,.8981158,41,133
-.06072198,.01428627,362,5,1,-2262.786,3.0356698,1.137978,1805,172,140,10.25042,28.56232,.327572,2.360491,.1842629,.1357341,.8981158,41,133
-.08880003,.00841012,363,1,1,-5742.304,0,0,2861,296,183,10.01223,23.19718,.5725894,2.351702,.3703761,.1321216,.8946396,107,269
-.08879137,.0084067,363,5,1,-5742.31,0,0,2861,296,183,10.01223,23.19718,.5725894,2.351702,.3703761,.1321216,.8946396,107,269
-.07791645,.00422842,364,1,1,-12086.27,,,5052,525,297,10.03444,21.97691,.364366,1.840127,.1145955,.0568092,.9054794,152,453
-.07791645,.00422842,364,5,1,-12086.27,,,5052,525,297,10.03444,21.97691,.364366,1.840127,.1145955,.0568092,.9054794,152,453
-.05781598,.00306103,365,1,1,-6299.077,.15797478,.2845006,5927,505,362,9.791632,29.51129,.6710083,2.813258,.1037395,.1255272,.9160782,59,317
-.05784154,.00306274,365,5,1,-6298.947,.41226997,.5543088,5927,505,362,9.791632,29.51129,.6710083,2.813258,.1037395,.1255272,.9160782,59,317
-.05852265,.00155037,366,1,1,-12022.65,,,6161,430,286,11.14543,28.08082,.5352586,2.527442,.0864475,.2067846,.9092413,122,356
-.05852265,.00155037,366,5,1,-12022.65,,,6161,430,286,11.14543,28.08082,.5352586,2.527442,.0864475,.2067846,.9092413,122,356
-.03147365,.00432584,367,1,1,-2060.353,0,0,1461,159,133,7.743327,32.38912,.6617916,2.82989,.2452096,.2094456,.8960031,62,138
-.03148008,.00432906,367,5,1,-2060.407,,,1461,159,133,7.743327,32.38912,.6617916,2.82989,.2452096,.2094456,.8960031,62,138
-.06967458,.00390354,368,1,1,-13047.16,0,0,6037,383,189,11.29385,32.11332,.4398496,2.388426,.3437949,.3579592,.9234123,57,324
-.06969614,.00390558,368,5,1,-13047.37,,,6037,383,189,11.29385,32.11332,.4398496,2.388426,.3437949,.3579592,.9234123,57,324
-.07629274,.00492555,369,1,1,-3202.42,0,0,1637,210,133,9.920587,20.55356,.3969171,1.965496,.154854,.1105681,.8962234,71,190
-.07630165,.00492453,369,5,1,-3202.441,,,1637,210,133,9.920587,20.55356,.3969171,1.965496,.154854,.1105681,.8962234,71,190
-.03904054,.00319291,370,1,1,-2330.926,0,0,1654,201,194,9.95647,17.97319,.570056,2.761557,.4357952,.1529625,.905345,18,71
-.03901378,.00314913,370,5,1,-2330.936,,,1654,201,194,9.95647,17.97319,.570056,2.761557,.4357952,.1529625,.905345,18,71
-.03556621,0,371,1,1,-10150.99,.61738344,0,7057,598,432,10.85305,19.3765,.6568646,3.345792,.1298681,.3124557,.8972266,71,317
-.03556496,.00182321,371,5,1,-10152.61,.96155619,.4056327,7057,598,432,10.85305,19.3765,.6568646,3.345792,.1298681,.3124557,.8972266,71,317
-.06900161,.00497116,373,1,1,-7902.643,.24291373,.2155458,4071,313,191,10.59912,46.82124,.4478591,2.480465,.3879984,.0358634,.8981651,66,253
-.06895263,.00496606,373,5,1,-7902.97,.34580419,.4933892,4071,313,191,10.59912,46.82124,.4478591,2.480465,.3879984,.0358634,.8981651,66,253
-.02909373,.00362744,374,1,1,-2641.769,0,0,1744,165,119,10.47821,23.19699,.7582781,3.398844,.182058,.065367,.8661098,50,122
-.02909112,.00362673,374,5,1,-2641.779,.01304098,.846436,1744,165,119,10.47821,23.19699,.7582781,3.398844,.182058,.065367,.8661098,50,122
-.08101945,.00781983,375,1,1,-1578.229,.61835865,.4805835,1147,137,139,8.537053,18.48587,.3904383,2.116197,.217573,.0374891,.8827782,31,93
-.08113181,.00780675,375,5,1,-1578.523,1.2116965,1.202832,1147,137,139,8.537053,18.48587,.3904383,2.116197,.217573,.0374891,.8827782,31,93
-.06774389,.00508399,376,1,1,-2577.465,.85441458,.4381958,1546,162,135,8.689522,15.24264,.344246,1.680601,.190446,.1532988,.8833473,33,129
-.06766561,.00509288,376,5,1,-2578.756,1.2940141,.9656692,1546,162,135,8.689522,15.24264,.344246,1.680601,.190446,.1532988,.8833473,33,129
-.05688013,.00240922,377,1,1,-17245.95,,,7603,563,307,11.6454,29.73576,.365731,2.011916,.3352711,.0110483,.8986753,83,461
-.05688013,.00240922,377,5,1,-17245.95,,,7603,563,307,11.6454,29.73576,.365731,2.011916,.3352711,.0110483,.8986753,83,461
-.07610667,.00353701,379,1,1,-9999.331,.26893675,.2223212,5404,413,284,12.19893,23.48278,.6435297,3.032893,.1677677,.0181347,.8912336,89,314
-.05953768,.00173901,380,1,1,-31709.14,.37383139,.143483,14492,923,480,12.86399,22.5457,.4345028,2.590947,.1060477,.076249,.8953211,186,750
-.05955779,.00174014,380,5,1,-31708.35,.93209429,.3287922,14492,923,480,12.86399,22.5457,.4345028,2.590947,.1060477,.076249,.8953211,186,750
-.0628031,.00573649,383,1,1,-4000.626,.38116021,.2717318,2653,150,150,12.89031,24.8992,.5229941,4.694002,.1241998,.0060309,.8728625,23,101
-.06276979,.00575685,383,5,1,-4000.675,.78538985,.5903499,2653,150,150,12.89031,24.8992,.5229941,4.694002,.1241998,.0060309,.8728625,23,101
-.05428749,.00239531,385,1,1,-11564.55,0,0,5979,489,334,14.28634,19.10268,.4026549,2.615462,.0811599,.098177,.9051508,89,337
-.05427816,.00239207,385,5,1,-11564.73,,,5979,489,334,14.28634,19.10268,.4026549,2.615462,.0811599,.098177,.9051508,89,337
-.04715705,.00581053,386,1,1,-1738.59,.94780951,.3880171,1788,144,126,11.43065,27.43975,.3756098,2.519685,.3189383,.0178971,.8859038,39,105
-.04726946,.00580102,386,5,1,-1738.534,2.058638,.8748291,1788,144,126,11.43065,27.43975,.3756098,2.519685,.3189383,.0178971,.8859038,39,105
-.02742911,.00605844,388,1,1,-1595.454,1.3124287,.4528364,1003,99,83,8.922234,17.77085,.6016371,3.160643,.1596258,.3908275,.8803558,31,74
-.02725005,.00605148,388,5,1,-1597.451,2.1112222,1.021479,1003,99,83,8.922234,17.77085,.6016371,3.160643,.1596258,.3908275,.8803558,31,74
-.0727075,.01195976,390,1,1,-2476.219,0,0,1833,154,165,10.17458,18.09582,.3268934,2.314286,.2501973,.0060011,.9121166,21,88
-.07262769,.01197674,390,5,1,-2476.236,,,1833,154,165,10.17458,18.09582,.3268934,2.314286,.2501973,.0060011,.9121166,21,88
-.06531729,.00184657,391,1,1,-42291.69,.26275655,.1377582,17415,1182,629,14.01792,29.70404,.7615181,3.149515,.0425263,.0486362,.8911108,209,972
-.06535996,.0018431,391,5,1,-42288.09,.92263172,.3465824,17415,1182,629,14.01792,29.70404,.7615181,3.149515,.0425263,.0486362,.8911108,209,972
-.04880462,.0053233,393,1,1,-1899.779,.29510178,.4703148,1930,132,158,10.2829,13.18424,.8100437,3.033351,.1031953,.1067358,.9046893,25,88
-.0487999,.00534142,393,5,1,-1899.91,.38318449,1.007155,1930,132,158,10.2829,13.18424,.8100437,3.033351,.1031953,.1067358,.9046893,25,88
-.07877389,.00362061,394,1,1,-16239.31,.24393786,.2022816,7693,588,343,11.90823,26.10118,.5111198,2.668931,.1222781,.1006109,.8944834,136,470
-.07877034,.00361893,394,5,1,-16239.77,.37408716,.4441831,7693,588,343,11.90823,26.10118,.5111198,2.668931,.1222781,.1006109,.8944834,136,470
-.07665205,.00993504,396,1,1,-799.165,.237193,.6018747,982,152,135,5.649694,36.04004,.6230366,2.870902,.1140467,.0112016,.9090641,12,97
-.0767511,.00994437,396,5,1,-799.0654,.74002158,1.207427,982,152,135,5.649694,36.04004,.6230366,2.870902,.1140467,.0112016,.9090641,12,97
-.04142397,.00174719,397,1,1,-26335.04,0,0,12374,1173,775,12.33086,22.65441,.5287697,2.5792,.0590025,.0408922,.8917395,191,718
-.05031989,.00671481,399,1,1,-2534.981,.90228831,.3860859,1416,143,107,9.414548,25.93305,.5157292,3.426638,.2370866,.2492938,.8919772,45,121
-.05030294,.00671567,399,5,1,-2535.229,1.8824576,.8582199,1416,143,107,9.414548,25.93305,.5157292,3.426638,.2370866,.2492938,.8919772,45,121
-.05379155,.01032771,402,1,1,-1356.959,.56886788,.5530766,1289,153,122,6.975174,31.01641,.5821206,2.8375,.133843,.0093095,.9010074,12,111
-.053977,.01031523,402,5,1,-1357.318,.70573792,1.14749,1289,153,122,6.975174,31.01641,.5821206,2.8375,.133843,.0093095,.9010074,12,111
-.0673469,.00856267,406,1,1,-606.538,.42071675,.4426886,985,87,118,11.28223,15.42343,.8732395,2.858896,.1670262,.1228426,.9034517,10,36
-.06739222,.00847766,406,5,1,-606.3986,1.1601354,.9280943,985,87,118,11.28223,15.42343,.8732395,2.858896,.1670262,.1228426,.9034517,10,36
-.02580416,.01102211,411,1,1,-810.5239,1.0819969,.7096431,745,80,89,7.657718,11.78869,.3275261,1.867925,.1932075,.2912752,.8980367,18,49
-.02595889,.01103335,411,5,1,-811.4274,1.3155574,1.470716,745,80,89,7.657718,11.78869,.3275261,1.867925,.1932075,.2912752,.8980367,18,49
-.03603438,.0051603,413,1,1,-810.635,,,1273,207,112,6.545954,22.00796,.4116331,2.04996,.4169064,.5388845,.8949306,50,125
-.03603438,.0051603,413,5,1,-810.635,,,1273,207,112,6.545954,22.00796,.4116331,2.04996,.4169064,.5388845,.8949306,50,125
-.02540175,.00318665,416,1,1,-7270.296,.4942376,.2716246,3738,362,230,11.55939,28.6618,.5034143,3.215713,.175441,.2295345,.8990064,86,275
-.02541528,.00317602,416,5,1,-7270.897,.86786137,.5823439,3738,362,230,11.55939,28.6618,.5034143,3.215713,.175441,.2295345,.8990064,86,275
-.03031598,.00669896,417,5,1,-874.8754,,,953,83,112,9.912907,21.95026,.5869873,2.697355,.411598,.0062959,.9046421,26,56
-.06780333,.00677072,420,1,1,-1442.655,,,1327,119,127,10.79427,24.01436,.6010363,3.167171,.200229,.094951,.8888842,28,79
-.06780333,.00677072,420,5,1,-1442.655,,,1327,119,127,10.79427,24.01436,.6010363,3.167171,.200229,.094951,.8888842,28,79
-.07886446,.00689946,421,1,1,-3027.541,0,0,2312,164,97,10.73443,21.51414,.4242607,2.56106,.1851503,.3032007,.9051521,46,138
-.07891968,.00689784,421,5,1,-3027.554,.2017687,.7911015,2312,164,97,10.73443,21.51414,.4242607,2.56106,.1851503,.3032007,.9051521,46,138
-.03647184,.00508317,422,1,1,-3457.174,.02938134,.3290172,2067,167,113,12.43638,19.44651,.6424502,3.309605,.3067624,.3938074,.8833019,58,130
-.03650767,.00509557,422,5,1,-3457.104,.27062917,.6756471,2067,167,113,12.43638,19.44651,.6424502,3.309605,.3067624,.3938074,.8833019,58,130
-.08986216,0,423,1,1,-9098.321,.17102641,0,8502,620,384,11.71113,18.0535,.5444542,2.903962,.0907843,.2045401,.8960218,119,417
-.0899205,0,423,5,1,-9098.605,.09468114,0,8502,620,384,11.71113,18.0535,.5444542,2.903962,.0907843,.2045401,.8960218,119,417
-.06479531,.00445642,424,1,1,-2520.508,.37179229,.420751,2408,280,249,8.487957,13.5382,.4614918,1.846956,.0956036,.1644518,.923804,37,161
-.06478351,.00445376,424,5,1,-2520.675,.58747845,.9186558,2408,280,249,8.487957,13.5382,.4614918,1.846956,.0956036,.1644518,.923804,37,161
-.10462315,.00328286,426,1,1,-22001.89,.33883358,.1647498,8628,646,401,13.82313,24.35458,.412844,2.432244,.1131251,.0295549,.9040932,149,547
-.10460413,.00328388,426,5,1,-22002.8,.59427806,.3998125,8628,646,401,13.82313,24.35458,.412844,2.432244,.1131251,.0295549,.9040932,149,547
-.07244958,.00333826,427,1,1,-6077.116,0,0,4613,347,210,9.769998,25.10583,.43127,2.474155,.1485996,.1901149,.9060807,97,286
-.07244796,.00333825,427,5,1,-6077.101,0,0,4613,347,210,9.769998,25.10583,.43127,2.474155,.1485996,.1901149,.9060807,97,286
-.12927888,.01446373,428,1,1,-2240.754,.60554834,.4230366,2118,171,111,9.907932,25.75629,.3209581,2.180654,.3409893,.03305,.9068512,30,126
-.12925406,.01444852,428,5,1,-2240.553,1.3843623,.8983981,2118,171,111,9.907932,25.75629,.3209581,2.180654,.3409893,.03305,.9068512,30,126
-.05723806,.00476369,429,1,1,-11835.23,.31220461,.2163495,5010,294,186,13.64331,36.14661,.4795918,3.075211,.2050462,.1357285,.8981998,77,259
-.05722117,.0047615,429,5,1,-11835.31,.67519595,.4601594,5010,294,186,13.64331,36.14661,.4795918,3.075211,.2050462,.1357285,.8981998,77,259
-.05437363,.00246232,430,1,1,-19816.06,.12591416,.1792813,8523,443,256,12.75537,40.94059,.4084553,2.696047,.2025751,.0508037,.9079294,77,386
-.0543173,.00246758,430,5,1,-19816.33,0,0,8523,443,256,12.75537,40.94059,.4084553,2.696047,.2025751,.0508037,.9079294,77,386
-.06198314,.00203786,431,1,1,-25440.3,.05977546,.1467918,10963,722,379,13.47314,28.3959,.4861358,2.674694,.2762841,.0332026,.9005131,156,599
-.06199085,.00203555,431,5,1,-25440.38,5.79e-165,0,10963,722,379,13.47314,28.3959,.4861358,2.674694,.2762841,.0332026,.9005131,156,599
-.06412776,.0030951,432,1,1,-7869.122,.25585901,.2804293,4713,302,240,9.533206,36.61277,.4792013,2.514511,.2085226,.1198812,.9062933,68,254
-.06409539,.00309258,432,5,1,-7868.806,.64639651,.5735352,4713,302,240,9.533206,36.61277,.4792013,2.514511,.2085226,.1198812,.9062933,68,254
-.0715601,.00380327,435,1,1,-5458.259,.2215465,.2496072,2708,317,239,12.363,18.87868,.4260012,2.731354,.1269053,.0487445,.8896462,115,265
-.07155718,.00380321,435,5,1,-5458.372,.4022696,.6044933,2708,317,239,12.363,18.87868,.4260012,2.731354,.1269053,.0487445,.8896462,115,265
-.05816886,.00458485,437,1,1,-3477.128,.74333949,.4423999,1924,336,219,10.09252,13.08938,.3465608,2.079664,.2529046,.1767152,.90352,78,242
-.0582825,.00462237,437,5,1,-3476.518,1.8423304,.8782269,1924,336,219,10.09252,13.08938,.3465608,2.079664,.2529046,.1767152,.90352,78,242
-.08879546,.00654002,438,1,1,-3544.355,0,0,1758,252,148,8.590444,21.62306,.5502431,2.652874,.5615324,.019909,.9068204,74,193
-.08874888,.00653869,438,5,1,-3544.353,.10161289,.6527702,1758,252,148,8.590444,21.62306,.5502431,2.652874,.5615324,.019909,.9068204,74,193
-.0704213,.00374064,439,1,1,-22338.65,.13131803,.1762103,10386,856,443,11.11438,16.03458,.376453,2.004067,.2178254,.2157712,.9202057,138,648
-.07040141,.00374144,439,5,1,-22338.9,.07715089,.3983778,10386,856,443,11.11438,16.03458,.376453,2.004067,.2178254,.2157712,.9202057,138,648
-.09483956,.00863526,441,1,1,-4324.992,.37222585,.348347,2979,335,192,9.562941,18.83593,.4220878,2.18265,.3023978,.278617,.9021764,80,246
-.09482882,.00863615,441,5,1,-4325.31,.50182124,.7336643,2979,335,192,9.562941,18.83593,.4220878,2.18265,.3023978,.278617,.9021764,80,246
-.05960334,.00716419,442,1,1,-1298.461,.45532892,.4051353,1144,130,134,9.90035,17.59083,.4019851,1.851101,.2817956,.0305944,.899595,33,76
-.059633,.00718345,442,5,1,-1297.998,1.4260521,.9681919,1144,130,134,9.90035,17.59083,.4019851,1.851101,.2817956,.0305944,.899595,33,76
-.09636688,.00755819,444,1,1,-2457.755,.01753318,.3604414,1525,127,105,8.111475,24.61508,.6993243,2.887863,.1809058,.1291803,.8894021,32,102
-.09638191,.00754768,444,5,1,-2457.748,.0895203,.7581882,1525,127,105,8.111475,24.61508,.6993243,2.887863,.1809058,.1291803,.8894021,32,102
-.07459516,.00582184,445,1,1,-2197.778,.28281712,.4418459,1684,141,120,9.739905,16.06695,.4743378,2.346659,.175071,.0587886,.9010683,38,110
-.07456194,.00582164,445,5,1,-2197.704,.72224983,1.026675,1684,141,120,9.739905,16.06695,.4743378,2.346659,.175071,.0587886,.9010683,38,110
-.04688087,.0076278,446,1,1,-830.1713,,,630,132,111,5.785714,11.84219,.8605769,1.89172,.1112774,.3047619,.9130208,44,92
-.04688087,.0076278,446,5,1,-830.1713,,,630,132,111,5.785714,11.84219,.8605769,1.89172,.1112774,.3047619,.9130208,44,92
-.06092998,.00615065,447,1,1,-2978.045,.16224704,.3839581,1958,217,162,8.730337,14.67438,.6191155,2.052308,.1828521,.2574055,.9080515,40,142
-.06091879,.00615846,447,5,1,-2978.037,.36852044,.8094954,1958,217,162,8.730337,14.67438,.6191155,2.052308,.1828521,.2574055,.9080515,40,142
-.01700743,.00272679,448,1,1,-1633.232,.90838883,.3539093,1381,138,111,7.350471,17.35157,.5665666,1.786492,.2299297,.6719768,.9023485,35,106
-.01699867,.00271631,448,5,1,-1634.23,1.5165877,.8083389,1381,138,111,7.350471,17.35157,.5665666,1.786492,.2299297,.6719768,.9023485,35,106
-.06409587,.00227829,449,1,1,-8095.749,.10149476,.27647,5754,517,303,9.083073,15.53787,.5469613,2.317405,.0992006,.5427529,.9070594,125,410
-.06409269,.00227921,449,5,1,-8095.831,.0506038,.5984018,5754,517,303,9.083073,15.53787,.5469613,2.317405,.0992006,.5427529,.9070594,125,410
-.04099343,.0039573,450,1,1,-1705.052,0,0,1629,246,200,6.685697,11.45628,.4368291,1.833436,.1655789,.4511971,.9130719,66,173
-.04094841,.00395075,450,5,1,-1705.034,.31487867,1.053398,1629,246,200,6.685697,11.45628,.4368291,1.833436,.1655789,.4511971,.9130719,66,173
-.07360274,.00197058,451,1,1,-33665.53,.04374796,.1399829,14620,1146,548,10.89439,24.7436,.567075,2.570114,.0842737,.3322161,.8952579,220,951
-.07360814,.00197028,451,5,1,-33665.45,0,0,14620,1146,548,10.89439,24.7436,.567075,2.570114,.0842737,.3322161,.8952579,220,951
-.04034961,.00620049,452,1,1,-925.8256,.70547636,.7997453,834,119,115,7.010791,15.55889,1.808081,3.121394,.1450552,.4292566,.9168631,62,88
-.0404047,.00620566,452,5,1,-926.1935,.61831333,2.190674,834,119,115,7.010791,15.55889,1.808081,3.121394,.1450552,.4292566,.9168631,62,88
-.06364243,.00784144,456,1,1,-1130.666,.20530786,.5615128,1025,112,99,7.692683,14.08219,.4673629,2.18903,.2337057,.2829268,.9062909,21,79
-.06359793,.00786165,456,5,1,-1130.732,,,1025,112,99,7.692683,14.08219,.4673629,2.18903,.2337057,.2829268,.9062909,21,79
,,12,,,,,,9537,,,,,,,,,.9104056,152,755
,,102,,,,,,3183,,,,,,,,,.9117658,71,241
,,103,,,,,,5869,,,,,,,,,.8987313,112,518
,,150,,,,,,887,,,,,,,,,.9223096,15,87
,,188,,,,,,993,,,,,,,,,.8794129,73,95
,,216,,,,,,457,,,,,,,,,.8893357,37,78
,,221,,,,,,487,,,,,,,,,.88613,28,72
,,274,,,,,,2657,,,,,,,,,.9072461,46,174
,,280,,,,,,2071,,,,,,,,,.8920304,34,155
,,293,,,,,,2327,,,,,,,,,.9082913,56,234
,,312,,,,,,4131,,,,,,,,,.8964161,132,421
,,315,,,,,,642,,,,,,,,,.9133193,57,108
,,382,,,,,,1125,,,,,,,,,.8932502,26,91
,,400,,,,,,1783,,,,,,,,,.9057449,39,126
,,412,,,,,,7306,,,,,,,,,.9037971,100,420
,,418,,,,,,826,,,,,,,,,.9046266,43,92
,,440,,,,,,6399,,,,,,,,,.9093635,82,377
,,443,,,,,,2883,,,,,,,,,.8941217,74,246
,,457,,,,,,506,,,,,,,,,.8750946,31,70
